team,season,name,gameId,playerTeam,opposingTeam,home_or_away,gameDate,position,situation,xGoalsPercentage,corsiPercentage,fenwickPercentage,iceTime,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
S.J,2019,S.J,2019020247,S.J,MIN,HOME,20191107,Team Level,all,0.5406,0.4486,0.5,3600.0,28.246,2.988,2.068,6.436,0.936,16.936,10.635,2.91,3.02,2.941,31.0,9.0,8.0,48.0,6.0,3.0,0.0,7.0,1.0,12.0,11.0,25.0,34.0,7.0,17.0,24.0,28.0,10.0,15.0,29.0,9.0,2.0,1.019,1.213,0.755,3.0,3.0,0.0,50.806,40.0,41.418,8.0,0.472,0.777,0.777,2.682,2.704,2.617,26.912,2.539,1.814,6.288,0.898,15.742,10.849,2.507,2.503,2.471,26.0,14.0,19.0,59.0,5.0,3.0,0.0,3.0,1.0,16.0,12.0,21.0,35.0,6.0,18.0,31.0,23.0,9.0,5.0,29.0,7.0,4.0,0.615,0.927,0.996,1.0,4.0,0.0,55.525,40.0,38.715,1.0,0.415,0.414,0.414,2.41,2.375,2.369
S.J,2019,S.J,2019020247,S.J,MIN,HOME,20191107,Team Level,5on5,0.5128,0.4615,0.5167,2567.0,21.636,2.159,1.536,5.277,0.719,12.9,8.41,2.112,2.191,2.144,23.0,8.0,5.0,36.0,4.0,3.0,0.0,5.0,1.0,9.0,9.0,19.0,27.0,6.0,12.0,16.0,21.0,9.0,8.0,24.0,5.0,2.0,0.743,0.662,0.755,3.0,1.0,0.0,38.806,31.0,32.418,5.0,0.317,0.777,0.777,1.699,1.721,1.673,20.937,2.051,1.335,4.949,0.667,11.253,8.744,2.025,2.015,1.988,19.0,10.0,13.0,42.0,5.0,2.0,0.0,3.0,1.0,10.0,8.0,14.0,24.0,5.0,13.0,23.0,21.0,8.0,5.0,19.0,7.0,3.0,0.345,0.927,0.779,1.0,4.0,0.0,38.525,29.0,27.715,1.0,0.276,0.388,0.388,1.939,1.905,1.9
S.J,2019,S.J,2019020247,S.J,MIN,HOME,20191107,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.763,0.273,0.36,0.761,0.157,3.099,1.349,0.271,0.273,0.271,5.0,1.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,5.0,6.0,1.0,5.0,3.0,1.0,0.0,0.0,5.0,0.0,1.0,0.055,0.0,0.218,0.0,0.0,0.0,9.0,6.0,6.0,0.0,0.102,0.026,0.026,0.349,0.349,0.347
S.J,2019,S.J,2019020247,S.J,MIN,HOME,20191107,Team Level,5on4,1.0,1.0,1.0,183.0,2.301,0.386,0.277,0.305,0.062,1.34,0.63,0.386,0.386,0.386,3.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.386,0.0,0.0,2.0,0.0,3.0,3.0,3.0,0.0,0.069,0.0,0.0,0.455,0.455,0.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2019,S.J,2019020262,S.J,NSH,HOME,20191109,Team Level,other,0.672,0.4286,0.3333,45.0,3.201,0.713,0.237,0.57,0.104,1.314,1.062,0.696,0.713,0.696,2.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,0.098,0.0,0.615,0.0,0.0,0.0,6.0,4.0,4.0,0.0,0.061,0.376,0.376,0.399,0.399,0.398,5.923,0.348,0.577,1.38,0.193,3.541,1.961,0.347,0.348,0.347,6.0,2.0,0.0,8.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,6.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,6.0,2.0,0.0,0.096,0.252,0.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.197,0.034,0.034,0.511,0.511,0.507
S.J,2019,S.J,2019020262,S.J,NSH,HOME,20191109,Team Level,all,0.7135,0.5678,0.5882,3900.0,32.765,3.838,2.539,7.355,1.207,21.002,14.06,3.676,3.726,3.572,32.0,18.0,17.0,67.0,1.0,4.0,1.0,14.0,1.0,16.0,14.0,31.0,49.0,4.0,8.0,25.0,24.0,15.0,12.0,34.0,10.0,6.0,0.892,1.202,1.743,0.0,0.0,1.0,64.985,50.0,48.695,7.0,0.567,1.27,1.27,3.134,3.034,2.933,25.067,1.541,2.005,6.307,0.896,14.603,9.647,1.487,1.599,1.544,25.0,10.0,16.0,51.0,1.0,4.0,0.0,7.0,0.0,9.0,14.0,24.0,34.0,3.0,6.0,30.0,23.0,11.0,9.0,27.0,8.0,0.0,0.496,1.045,0.0,0.0,1.0,0.0,52.34,35.0,35.789,7.0,0.508,0.333,0.333,1.716,1.77,1.716
S.J,2019,S.J,2019020262,S.J,NSH,HOME,20191109,Team Level,5on5,0.6593,0.5875,0.6275,2924.0,20.739,1.993,1.493,5.071,0.762,13.394,9.287,1.875,1.881,1.771,22.0,10.0,15.0,47.0,1.0,2.0,1.0,12.0,1.0,10.0,6.0,21.0,31.0,3.0,6.0,19.0,23.0,11.0,9.0,24.0,5.0,3.0,0.471,0.672,0.85,0.0,0.0,1.0,44.985,32.0,30.695,6.0,0.306,0.616,0.616,1.682,1.582,1.504,13.403,1.03,0.966,3.766,0.541,7.237,5.461,1.003,1.088,1.06,13.0,6.0,14.0,33.0,1.0,2.0,0.0,3.0,0.0,3.0,10.0,12.0,18.0,3.0,6.0,20.0,21.0,8.0,7.0,14.0,5.0,0.0,0.361,0.669,0.0,0.0,1.0,0.0,34.34,19.0,19.789,5.0,0.199,0.299,0.299,0.93,0.984,0.969
S.J,2019,S.J,2019020262,S.J,NSH,HOME,20191109,Team Level,4on5,0.2353,0.1,0.125,451.0,0.795,0.012,0.014,0.044,0.029,0.176,0.725,0.012,0.012,0.012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.004,0.0,0.0,0.016,0.016,0.016,4.907,0.039,0.371,1.106,0.145,3.579,1.76,0.037,0.039,0.037,5.0,2.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,4.0,0.0,1.0,0.0,7.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,0.0,0.09,0.0,0.0,0.129,0.129,0.122
S.J,2019,S.J,2019020262,S.J,NSH,HOME,20191109,Team Level,5on4,0.901,0.9286,0.9286,480.0,8.029,1.12,0.794,1.671,0.312,6.117,2.986,1.093,1.12,1.093,7.0,6.0,0.0,13.0,0.0,1.0,0.0,2.0,0.0,5.0,5.0,7.0,13.0,0.0,0.0,2.0,0.0,1.0,2.0,7.0,5.0,1.0,0.311,0.53,0.278,0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.195,0.278,0.278,1.037,1.037,1.015,0.835,0.123,0.091,0.055,0.018,0.247,0.465,0.1,0.123,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.123,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.022,0.0,0.0,0.145,0.145,0.118
S.J,2019,S.J,2019020280,S.J,EDM,HOME,20191112,Team Level,other,0.61,0.5,0.5,200.0,0.424,0.061,0.038,0.089,0.028,0.408,0.376,0.061,0.061,0.061,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.061,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.009,0.0,0.0,0.07,0.07,0.07,0.667,0.039,0.038,0.16,0.019,0.35,0.393,0.039,0.039,0.039,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.01,0.0,0.0,0.049,0.049,0.049
S.J,2019,S.J,2019020280,S.J,EDM,HOME,20191112,Team Level,all,0.49,0.5189,0.5068,3600.0,25.235,2.462,1.74,6.748,1.13,14.533,10.387,2.353,2.511,2.4,25.0,12.0,18.0,55.0,6.0,4.0,1.0,4.0,2.0,9.0,12.0,19.0,31.0,4.0,11.0,27.0,21.0,8.0,10.0,28.0,6.0,3.0,0.893,0.755,0.814,2.0,2.0,2.0,59.668,37.0,38.416,6.0,0.377,0.723,0.767,2.073,2.121,2.105,25.546,2.562,1.955,5.73,0.811,13.404,10.604,2.474,2.502,2.416,24.0,12.0,15.0,51.0,3.0,4.0,2.0,4.0,1.0,11.0,13.0,21.0,33.0,6.0,13.0,26.0,32.0,10.0,12.0,25.0,8.0,3.0,0.709,1.07,0.783,2.0,1.0,0.0,47.154,36.0,34.669,4.0,0.418,0.693,0.693,2.223,2.171,2.151
S.J,2019,S.J,2019020280,S.J,EDM,HOME,20191112,Team Level,5on5,0.4783,0.5,0.5079,2960.0,21.875,2.097,1.366,5.799,0.985,12.471,9.282,2.013,2.145,2.06,23.0,9.0,12.0,44.0,6.0,3.0,1.0,4.0,1.0,7.0,11.0,17.0,26.0,3.0,9.0,22.0,19.0,8.0,7.0,24.0,5.0,3.0,0.714,0.569,0.814,2.0,2.0,2.0,48.668,32.0,33.416,5.0,0.28,0.537,0.581,1.796,1.844,1.839,21.746,2.287,1.673,4.82,0.69,11.636,8.958,2.2,2.227,2.141,20.0,11.0,13.0,44.0,3.0,4.0,2.0,3.0,0.0,10.0,11.0,17.0,28.0,6.0,13.0,19.0,28.0,9.0,11.0,21.0,7.0,3.0,0.634,0.87,0.783,2.0,1.0,0.0,40.154,31.0,29.669,4.0,0.349,0.693,0.693,1.878,1.827,1.806
S.J,2019,S.J,2019020280,S.J,EDM,HOME,20191112,Team Level,4on5,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.205,0.036,0.184,0.641,0.084,1.215,0.84,0.036,0.036,0.036,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,0.047,0.0,0.0,0.083,0.083,0.082
S.J,2019,S.J,2019020280,S.J,EDM,HOME,20191112,Team Level,5on4,0.6032,0.9,0.8,280.0,2.935,0.304,0.336,0.86,0.117,1.654,0.729,0.279,0.304,0.279,2.0,2.0,5.0,9.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,3.0,1.0,0.0,0.118,0.186,0.0,0.0,0.0,0.0,9.0,4.0,4.0,0.0,0.088,0.186,0.186,0.206,0.206,0.195,0.928,0.2,0.059,0.108,0.017,0.203,0.413,0.2,0.2,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.013,0.0,0.0,0.213,0.213,0.213
S.J,2019,S.J,2019020292,S.J,ANA,AWAY,20191114,Team Level,other,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204,0.161,0.217,0.578,0.114,2.111,0.818,0.157,0.161,0.157,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.047,0.115,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.055,0.0,0.0,0.216,0.216,0.208
S.J,2019,S.J,2019020292,S.J,ANA,AWAY,20191114,Team Level,all,0.4969,0.5,0.48,3600.0,34.229,3.333,2.289,8.222,1.163,18.575,14.418,3.236,3.434,3.334,35.0,13.0,15.0,63.0,5.0,5.0,1.0,5.0,2.0,11.0,20.0,30.0,43.0,4.0,11.0,25.0,18.0,4.0,14.0,36.0,7.0,5.0,0.98,0.798,1.555,2.0,0.0,3.0,64.888,48.0,49.303,9.0,0.487,1.046,1.046,2.774,2.875,2.846,36.386,3.375,2.663,8.722,1.588,20.551,15.101,3.264,3.279,3.169,32.0,20.0,11.0,63.0,3.0,5.0,1.0,6.0,0.0,18.0,20.0,29.0,49.0,4.0,11.0,26.0,18.0,7.0,22.0,33.0,17.0,2.0,1.113,1.747,0.516,2.0,0.0,1.0,61.3,52.0,50.744,9.0,0.587,0.587,0.587,3.375,3.273,3.235
S.J,2019,S.J,2019020292,S.J,ANA,AWAY,20191114,Team Level,5on5,0.5577,0.5464,0.5263,2865.0,28.279,2.545,1.912,7.106,1.001,15.602,11.834,2.449,2.645,2.547,29.0,11.0,13.0,53.0,3.0,5.0,1.0,4.0,2.0,11.0,15.0,26.0,37.0,4.0,11.0,22.0,17.0,4.0,13.0,30.0,7.0,3.0,0.925,0.798,0.822,2.0,0.0,1.0,54.888,40.0,41.303,8.0,0.39,1.046,1.046,1.888,1.99,1.963,26.149,2.018,1.708,6.535,1.137,14.023,10.579,1.969,1.922,1.874,22.0,14.0,8.0,44.0,2.0,3.0,0.0,4.0,0.0,13.0,14.0,20.0,34.0,4.0,11.0,17.0,18.0,5.0,18.0,25.0,10.0,1.0,0.859,0.949,0.211,2.0,0.0,0.0,42.3,36.0,34.744,9.0,0.35,0.243,0.243,2.125,2.023,2.003
S.J,2019,S.J,2019020292,S.J,ANA,AWAY,20191114,Team Level,4on5,0.2337,0.1429,0.1818,337.0,1.621,0.301,0.084,0.23,0.049,0.426,0.91,0.301,0.301,0.301,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.014,0.0,0.288,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.02,0.0,0.0,0.322,0.322,0.322,5.864,0.987,0.599,1.414,0.292,3.663,2.045,0.929,0.987,0.929,6.0,3.0,3.0,12.0,1.0,2.0,1.0,1.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,5.0,0.0,1.0,2.0,3.0,5.0,1.0,0.15,0.531,0.306,0.0,0.0,1.0,12.0,9.0,9.0,0.0,0.152,0.344,0.344,0.795,0.795,0.785
S.J,2019,S.J,2019020292,S.J,ANA,AWAY,20191114,Team Level,5on4,0.6997,0.7273,0.6667,323.0,4.329,0.487,0.293,0.886,0.113,2.548,1.674,0.485,0.487,0.485,4.0,2.0,2.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,3.0,5.0,0.0,0.0,2.0,1.0,0.0,0.0,5.0,0.0,1.0,0.041,0.0,0.446,0.0,0.0,1.0,8.0,6.0,6.0,0.0,0.077,0.0,0.0,0.564,0.564,0.561,2.169,0.209,0.139,0.194,0.046,0.752,1.659,0.209,0.209,0.209,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.057,0.152,0.0,0.0,0.0,0.0,3.0,3.0,3.0,0.0,0.03,0.0,0.0,0.239,0.239,0.239
S.J,2019,S.J,2019020313,S.J,DET,HOME,20191116,Team Level,other,0.0,0.0909,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.666,0.537,0.455,1.121,0.187,3.069,2.631,0.525,0.537,0.525,5.0,3.0,2.0,10.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,5.0,8.0,0.0,0.0,3.0,0.0,0.0,1.0,4.0,4.0,0.0,0.056,0.481,0.0,0.0,0.0,0.0,10.0,8.0,8.0,1.0,0.135,0.0,0.0,0.672,0.672,0.659
S.J,2019,S.J,2019020313,S.J,DET,HOME,20191116,Team Level,all,0.4464,0.4565,0.4394,3900.0,20.047,1.625,1.594,4.697,0.694,12.217,8.173,1.553,1.593,1.522,19.0,10.0,13.0,42.0,3.0,3.0,1.0,2.0,0.0,11.0,10.0,16.0,26.0,2.0,4.0,26.0,16.0,14.0,13.0,22.0,6.0,1.0,0.763,0.643,0.219,2.0,0.0,1.0,41.704,29.0,28.878,5.0,0.344,0.375,0.375,1.594,1.559,1.527,26.441,2.015,1.964,5.843,0.826,14.824,11.528,1.987,2.054,2.026,28.0,9.0,13.0,50.0,3.0,3.0,0.0,1.0,4.0,11.0,15.0,25.0,34.0,3.0,6.0,27.0,18.0,8.0,7.0,28.0,9.0,0.0,0.736,1.279,0.0,2.0,1.0,0.0,50.037,37.0,36.866,3.0,0.467,0.255,0.255,2.227,2.264,2.244
S.J,2019,S.J,2019020313,S.J,DET,HOME,20191116,Team Level,5on5,0.4435,0.4776,0.4468,3283.0,14.691,1.139,1.135,3.324,0.489,8.511,6.403,1.083,1.107,1.052,15.0,6.0,11.0,32.0,2.0,2.0,1.0,2.0,0.0,6.0,9.0,13.0,19.0,1.0,2.0,20.0,14.0,14.0,10.0,16.0,4.0,1.0,0.483,0.437,0.219,1.0,0.0,1.0,31.704,21.0,20.878,4.0,0.232,0.296,0.296,1.075,1.04,1.024,18.38,1.429,1.295,4.113,0.56,10.764,7.839,1.413,1.468,1.452,20.0,6.0,9.0,35.0,3.0,2.0,0.0,1.0,2.0,7.0,11.0,17.0,23.0,3.0,6.0,20.0,16.0,7.0,4.0,21.0,5.0,0.0,0.631,0.798,0.0,2.0,1.0,0.0,35.037,26.0,25.866,2.0,0.264,0.22,0.22,1.472,1.509,1.503
S.J,2019,S.J,2019020313,S.J,DET,HOME,20191116,Team Level,4on5,0.0,0.0,0.0,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.638,0.041,0.19,0.537,0.065,0.76,0.407,0.041,0.041,0.041,2.0,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.041,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.063,0.034,0.034,0.07,0.07,0.069
S.J,2019,S.J,2019020313,S.J,DET,HOME,20191116,Team Level,5on4,0.9838,0.9,0.8889,248.0,5.356,0.486,0.46,1.373,0.205,3.707,1.77,0.47,0.486,0.47,4.0,4.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.0,0.28,0.206,0.0,1.0,0.0,0.0,9.0,8.0,8.0,0.0,0.112,0.08,0.08,0.519,0.519,0.503,0.757,0.008,0.024,0.072,0.014,0.231,0.65,0.008,0.008,0.008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.005,0.0,0.0,0.013,0.013,0.013
S.J,2019,S.J,2019020330,S.J,EDM,HOME,20191119,Team Level,other,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S.J,2019,S.J,2019020330,S.J,EDM,HOME,20191119,Team Level,all,0.4214,0.5517,0.5114,3600.0,30.935,2.87,2.39,7.734,1.09,18.44,12.476,2.816,2.636,2.587,35.0,10.0,19.0,64.0,2.0,5.0,1.0,10.0,1.0,11.0,16.0,33.0,43.0,2.0,4.0,36.0,35.0,10.0,10.0,33.0,10.0,2.0,1.273,1.038,0.56,2.0,0.0,0.0,57.68,45.0,40.879,6.0,0.503,0.744,0.744,2.629,2.419,2.378,30.756,3.94,2.414,7.557,1.098,15.975,12.016,3.812,4.329,4.186,29.0,14.0,9.0,52.0,5.0,6.0,0.0,6.0,0.0,14.0,12.0,24.0,38.0,2.0,4.0,23.0,22.0,10.0,9.0,27.0,11.0,5.0,0.835,1.26,1.845,2.0,2.0,1.0,59.474,43.0,48.466,2.0,0.516,1.152,1.152,3.303,3.614,3.581
S.J,2019,S.J,2019020330,S.J,EDM,HOME,20191119,Team Level,5on5,0.4472,0.5385,0.5,3174.0,27.521,2.515,2.102,7.04,0.99,16.262,11.09,2.468,2.281,2.239,30.0,10.0,16.0,56.0,2.0,5.0,1.0,6.0,1.0,11.0,15.0,28.0,38.0,2.0,4.0,31.0,33.0,10.0,8.0,29.0,9.0,2.0,1.026,0.929,0.56,2.0,0.0,0.0,49.68,40.0,35.879,6.0,0.434,0.744,0.744,2.206,1.996,1.962,28.462,3.109,2.255,7.278,1.048,15.135,11.175,2.982,3.498,3.355,26.0,14.0,8.0,48.0,4.0,6.0,0.0,6.0,0.0,12.0,12.0,22.0,36.0,2.0,4.0,19.0,20.0,10.0,9.0,25.0,11.0,4.0,0.791,1.26,1.058,2.0,2.0,0.0,55.474,40.0,45.466,2.0,0.474,1.152,1.152,2.431,2.742,2.709
S.J,2019,S.J,2019020330,S.J,EDM,HOME,20191119,Team Level,4on5,0.0848,0.2,0.25,179.0,0.71,0.077,0.054,0.086,0.017,0.232,0.534,0.077,0.077,0.077,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.012,0.0,0.0,0.09,0.09,0.09,2.294,0.831,0.159,0.279,0.05,0.84,0.841,0.831,0.831,0.831,3.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.044,0.0,0.787,0.0,0.0,1.0,4.0,3.0,3.0,0.0,0.041,0.0,0.0,0.872,0.872,0.872
